id;name;surname;patronymic;gender;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20240175;Nazar;Melnyk;Valentynovych;Male;2;2024-09-01;4;f001;sp005;BUDGET;ACTIVE;n.melnyk@ukma.edu.ua;+380501234681;2006-11-15;19
st20240176;Oleksandr;Moroz;Volodymyrovych;Male;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;o.moroz@ukma.edu.ua;+380501234671;2006-03-10;20
st20240177;Yurii;Moroz;Rostyslavovych;Male;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;y.moroz@ukma.edu.ua;+380501234684;2006-01-26;20
st20240178;Ihor;Petrenko;Denysovych;Male;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;i.petrenko@ukma.edu.ua;+380501234656;2006-08-19;19
st20240179;Oleksandr;Petrenko;Illich;Male;2;2024-09-01;4;f001;sp005;CONTRACT;ACTIVE;o.petrenko1@ukma.edu.ua;+380501234663;2006-10-14;19
st20240180;Iryna;Petrenko;Andriivna;Female;2;2024-09-01;4;f001;sp005;BUDGET;ACTIVE;i.petrenko1@ukma.edu.ua;+380501234664;2005-03-23;21
st20240181;Volodymyr;Ponomarenko;Serhiiovych;Male;2;2024-09-01;4;f001;sp005;BUDGET;ACTIVE;v.ponomarenko@ukma.edu.ua;+380501234675;2006-01-26;20
st20230178;Yurii;Marchenko;Vitaliiovych;Male;3;2023-09-01;4;f001;sp005;CONTRACT;ACTIVE;y.marchenko8@ukma.edu.ua;+380501235617;2004-01-13;22
st20230179;Nadiia;Melnyk;Illivna;Female;3;2023-09-01;4;f001;sp005;BUDGET;ACTIVE;n.melnyk1@ukma.edu.ua;+380501235628;2004-07-12;21
st20230180;Anna;Moroz;Vladyslavivna;Female;3;2023-09-01;4;f001;sp005;CONTRACT;ACTIVE;a.moroz3@ukma.edu.ua;+380501235635;2004-05-07;21
st20230181;Vira;Panchenko;Arturivna;Female;3;2023-09-01;4;f001;sp005;CONTRACT;ACTIVE;v.panchenko3@ukma.edu.ua;+380501235631;2005-02-23;21
st20230182;Vladyslav;Petrenko;Arturovych;Male;3;2023-09-01;4;f001;sp005;CONTRACT;ACTIVE;v.petrenko3@ukma.edu.ua;+380501235637;2004-02-27;22
st20230183;Alina;Polishchuk;Kyrylivna;Female;3;2023-09-01;4;f001;sp005;CONTRACT;ACTIVE;a.polishchuk5@ukma.edu.ua;+380501235643;2004-01-08;22
st20230184;Oksana;Ponomarenko;Valentynivna;Female;3;2023-09-01;4;f001;sp005;CONTRACT;ACTIVE;o.ponomarenko2@ukma.edu.ua;+380501235613;2004-07-14;21
st20220178;Vitalii;Oliinyk;Romanovych;Male;4;2022-09-01;4;f001;sp005;CONTRACT;ACTIVE;v.oliinyk5@ukma.edu.ua;+380501236558;2003-08-12;22
st20220179;Sofiia;Oliinyk;Olehivna;Female;4;2022-09-01;4;f001;sp005;BUDGET;ACTIVE;s.oliinyk5@ukma.edu.ua;+380501236561;2003-04-19;23
st20220180;Taras;Panchenko;Dmytrovych;Male;4;2022-09-01;4;f001;sp005;CONTRACT;ACTIVE;t.panchenko3@ukma.edu.ua;+380501236540;2003-07-28;22
st20220181;Ivan;Panchenko;Andriiovych;Male;4;2022-09-01;4;f001;sp005;CONTRACT;ACTIVE;i.panchenko2@ukma.edu.ua;+380501236551;2004-12-08;21
st20220182;Kyrylo;Panchenko;Antonovych;Male;4;2022-09-01;4;f001;sp005;CONTRACT;ACTIVE;k.panchenko6@ukma.edu.ua;+380501236565;2003-06-22;22
st20220183;Nadiia;Ponomarenko;Mykhailivna;Female;4;2022-09-01;4;f001;sp005;CONTRACT;ACTIVE;n.ponomarenko3@ukma.edu.ua;+380501236536;2004-08-27;21
st20250201;Antonii;Polovko;Ihorovych;Male;1;2025-09-01;5;f001;sp005;CONTRACT;ACTIVE;a.polovko@ukma.edu.ua;+380503809993;2006-01-04;20
st20250202;Yurii;Ponomarenko;Yaroslavovych;Male;1;2025-09-01;5;f001;sp005;CONTRACT;ACTIVE;y.ponomarenko@ukma.edu.ua;+380503809994;2007-09-29;18
st20250203;Marta;Prokopiuk;Liubomyrivna;Female;1;2025-09-01;5;f001;sp005;CONTRACT;ACTIVE;m.prokopiuk@ukma.edu.ua;+380503809995;2006-12-14;19
st20250204;Mykhailo;Riabchenko;Ihorovych;Male;1;2025-09-01;5;f001;sp005;CONTRACT;ACTIVE;m.riabchenko@ukma.edu.ua;+380503809996;2007-03-08;19
st20250205;Daria;Syniavska;Ihorivna;Female;1;2025-09-01;5;f001;sp005;CONTRACT;ACTIVE;d.syniavska@ukma.edu.ua;+380503809997;2006-06-21;19
st20250206;Vladyslav;Skyrda;Ihorovych;Male;1;2025-09-01;5;f001;sp005;CONTRACT;ACTIVE;v.skyrda@ukma.edu.ua;+380503809998;2007-11-28;18
st20240182;Nadiia;Savchenko;Andriivna;Female;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;n.savchenko@ukma.edu.ua;+380501234670;2005-11-23;20
st20240183;Artur;Savchenko;Mykhailovych;Male;2;2024-09-01;5;f001;sp005;BUDGET;ACTIVE;a.savchenko2@ukma.edu.ua;+380501234674;2006-01-10;20
st20240184;Yuliia;Savchenko;Dmytrivna;Female;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;y.savchenko@ukma.edu.ua;+380501234690;2006-10-26;19
st20240185;Kateryna;Shevchenko;Volodymyrivna;Female;2;2024-09-01;5;f001;sp005;BUDGET;ACTIVE;k.shevchenko@ukma.edu.ua;+380501234669;2006-03-17;20
st20240186;Khrystyna;Shevchuk;Mykolaivna;Female;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;k.shevchuk1@ukma.edu.ua;+380501234673;2006-11-14;19
st20240187;Yuliia;Taran;Oleksandrivna;Female;2;2024-09-01;5;f001;sp005;CONTRACT;ACTIVE;y.taran@ukma.edu.ua;+380501234680;2005-09-19;20
st20240188;Vitalii;Tkachenko;Olehovych;Male;2;2024-09-01;5;f001;sp005;BUDGET;ACTIVE;v.tkachenko2@ukma.edu.ua;+380501234660;2005-01-25;21
st20230185;Sofiia;Radchenko;Rostyslavivna;Female;3;2023-09-01;5;f001;sp005;BUDGET;ACTIVE;s.radchenko1@ukma.edu.ua;+380501235638;2004-01-03;22
st20230186;Dmytro;Rudenko;Tarasovych;Male;3;2023-09-01;5;f001;sp005;CONTRACT;ACTIVE;d.rudenko1@ukma.edu.ua;+380501235645;2004-03-27;22
st20230187;Serhii;Rudenko;Rostyslavovych;Male;3;2023-09-01;5;f001;sp005;BUDGET;ACTIVE;s.rudenko4@ukma.edu.ua;+380501235647;2004-01-04;22
st20230188;Diana;Savchenko;Illivna;Female;3;2023-09-01;5;f001;sp005;CONTRACT;ACTIVE;d.savchenko@ukma.edu.ua;+380501235621;2004-05-22;21
st20230189;Svitlana;Shevchenko;Bohdanivna;Female;3;2023-09-01;5;f001;sp005;CONTRACT;ACTIVE;s.shevchenko5@ukma.edu.ua;+380501235622;2004-12-18;21
st20230190;Veronika;Shevchenko;Vladyslavivna;Female;3;2023-09-01;5;f001;sp005;CONTRACT;ACTIVE;v.shevchenko5@ukma.edu.ua;+380501235641;2005-06-23;20
st20230191;Svitlana;Shevchenko;Dmytrivna;Female;3;2023-09-01;5;f001;sp005;CONTRACT;ACTIVE;s.shevchenko6@ukma.edu.ua;+380501235648;2004-03-09;22
st20220184;Mykhailo;Ponomarenko;Yevhenovych;Male;4;2022-09-01;5;f001;sp005;BUDGET;ACTIVE;m.ponomarenko3@ukma.edu.ua;+380501236554;2003-05-18;22
st20220185;Yuliia;Radchenko;Tarasivna;Female;4;2022-09-01;5;f001;sp005;BUDGET;ACTIVE;y.radchenko5@ukma.edu.ua;+380501236548;2004-10-16;21
st20220186;Halyna;Rudenko;Ivanivna;Female;4;2022-09-01;5;f001;sp005;BUDGET;ACTIVE;h.rudenko1@ukma.edu.ua;+380501236542;2004-01-26;22
st20220187;Anna;Savchenko;Olehivna;Female;4;2022-09-01;5;f001;sp005;BUDGET;ACTIVE;a.savchenko9@ukma.edu.ua;+380501236534;2003-09-18;22
st20220188;Anna;Shevchuk;Andriivna;Female;4;2022-09-01;5;f001;sp005;BUDGET;ACTIVE;a.shevchuk14@ukma.edu.ua;+380501236537;2004-01-01;22
st20220189;Sofiia;Shevchuk;Ivanivna;Female;4;2022-09-01;5;f001;sp005;BUDGET;ACTIVE;s.shevchuk5@ukma.edu.ua;+380501236547;2004-01-05;22
st20250207;Danylo;Solovei;Romanovych;Male;1;2025-09-01;6;f001;sp005;BUDGET;ACTIVE;d.solovei@ukma.edu.ua;+380503809999;2006-04-15;20
st20250208;Vladyslav;Stetsiuk;Volodymyrovych;Male;1;2025-09-01;6;f001;sp005;BUDGET;ACTIVE;v.stetsiuk@ukma.edu.ua;+380503810000;2007-08-01;18
st20250209;Ivan;Ulianchenko;Mykolaiovych;Male;1;2025-09-01;6;f001;sp005;CONTRACT;ACTIVE;i.ulianchenko@ukma.edu.ua;+380503810001;2006-12-13;19
st20250210;Vira;Yakovleva;Andriivna;Female;1;2025-09-01;6;f001;sp005;BUDGET;ACTIVE;v.yakovleva@ukma.edu.ua;+380503810002;2007-04-26;18
st20240189;Yevhen;Tkachenko;Maksymovych;Male;2;2024-09-01;6;f001;sp005;CONTRACT;ACTIVE;y.tkachenko@ukma.edu.ua;+380501234672;2005-07-20;20
st20240190;Yana;Vlasenko;Oleksandrivna;Female;2;2024-09-01;6;f001;sp005;BUDGET;ACTIVE;y.vlasenko@ukma.edu.ua;+380501234657;2005-01-23;21
st20240191;Alina;Vlasenko;Denysivna;Female;2;2024-09-01;6;f001;sp005;CONTRACT;ACTIVE;a.vlasenko2@ukma.edu.ua;+380501234687;2005-03-28;21
st20230192;Denys;Shevchuk;Tarasovych;Male;3;2023-09-01;6;f001;sp005;BUDGET;ACTIVE;d.shevchuk3@ukma.edu.ua;+380501235623;2004-01-06;22
st20230193;Nadiia;Shevchuk;Olehivna;Female;3;2023-09-01;6;f001;sp005;CONTRACT;ACTIVE;n.shevchuk3@ukma.edu.ua;+380501235627;2004-03-21;22
st20230194;Mykola;Sydorenko;Antonovych;Male;3;2023-09-01;6;f001;sp005;BUDGET;ACTIVE;m.sydorenko2@ukma.edu.ua;+380501235624;2004-04-13;22
st20230195;Liubov;Tkachenko;Valentynivna;Female;3;2023-09-01;6;f001;sp005;CONTRACT;ACTIVE;l.tkachenko1@ukma.edu.ua;+380501235632;2005-08-03;20
st20230196;Kateryna;Tkachuk;Valentynivna;Female;3;2023-09-01;6;f001;sp005;BUDGET;ACTIVE;k.tkachuk2@ukma.edu.ua;+380501235616;2005-09-02;20
st20230197;Yana;Tkachuk;Stepanivna;Female;3;2023-09-01;6;f001;sp005;BUDGET;ACTIVE;y.tkachuk@ukma.edu.ua;+380501235650;2005-01-15;21
st20220190;Mariia;Tkachenko;Tymurivna;Female;4;2022-09-01;6;f001;sp005;CONTRACT;ACTIVE;m.tkachenko1@ukma.edu.ua;+380501236541;2004-05-16;21
st20220191;Denys;Tkachenko;Rostyslavovych;Male;4;2022-09-01;6;f001;sp005;BUDGET;ACTIVE;d.tkachenko5@ukma.edu.ua;+380501236563;2003-02-05;23
st20220192;Mykola;Tkachuk;Olehovych;Male;4;2022-09-01;6;f001;sp005;CONTRACT;ACTIVE;m.tkachuk2@ukma.edu.ua;+380501236557;2003-06-03;22
st20250211;Anastasiia;Anokhina;Kostiantynivna;Female;1;2025-09-01;1;f002;sp006;CONTRACT;ACTIVE;a.anokhina@ukma.edu.ua;+380501234501;2006-03-12;20
st20250212;Diana;Babanko;Yuriivna;Female;1;2025-09-01;1;f002;sp006;CONTRACT;ACTIVE;d.babanko@ukma.edu.ua;+380501234502;2007-08-23;18
st20250213;Mariia;Baklan;Serhiivna;Female;1;2025-09-01;1;f002;sp006;CONTRACT;ACTIVE;m.baklan@ukma.edu.ua;+380501234503;2006-11-05;19
st20250214;Anastasiia;Boiko;Vasylivna;Female;1;2025-09-01;1;f002;sp006;BUDGET;ACTIVE;a.boiko@ukma.edu.ua;+380501234504;2007-01-14;19
st20250215;Valeriia;Bulakivska;Mykhailivna;Female;1;2025-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.bulakivska@ukma.edu.ua;+380501234505;2006-09-30;19
st20250216;Mariia;Vashchuk;Serhiivna;Female;1;2025-09-01;1;f002;sp006;CONTRACT;ACTIVE;m.vashchuk@ukma.edu.ua;+380501234506;2007-05-18;18
st20240192;Valeriia;Andrushchenko;Ruslanivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.andrushchenko@ukma.edu.ua;+380501234746;2006-11-09;19
st20240193;Nikolai;Avdoshko;Dmytrovych;Male;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;n.avdoshko@ukma.edu.ua;+380501234717;2005-09-16;20
st20240194;Mariia;Bakanycheva;Oleksandrivna;Female;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;m.bakanycheva@ukma.edu.ua;+380501234692;2006-06-01;19
st20240195;Viktoriia;Biletska;Viktorivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.biletska@ukma.edu.ua;+380501234741;2006-10-17;19
st20240196;Sofiia;Boiko;Viktorivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;s.boiko@ukma.edu.ua;+380501234726;2006-06-25;19
st20240197;Daria;Bzenko;Dmytrivna;Female;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;d.bzenko@ukma.edu.ua;+380501234714;2005-10-23;20
st20240198;Valeriia;Diakova;Oleksandrivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.diakova@ukma.edu.ua;+380501234761;2005-01-09;21
st20240199;Sofiia;Dilihodina;Yevheniivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;s.dilihodina@ukma.edu.ua;+380501234762;2005-11-24;20
st20240200;Vladyslava;Dmitriieva;Yevhenivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.dmitriieva@ukma.edu.ua;+380501234727;2006-11-27;19
st20240201;Viktoriia;Dzhulai;Serhiivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.dzhulai@ukma.edu.ua;+380501234733;2005-04-27;20
st20240202;Kateryna;Halunko;Volodymyrivna;Female;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;k.halunko@ukma.edu.ua;+380501234702;2006-11-10;19
st20240203;Kateryna;Hamieza;Olehivna;Female;2;2024-09-01;1;f002;sp006;BUDGET;ACTIVE;k.hamieza@ukma.edu.ua;+380501234710;2006-01-24;20
st20240204;Anna;Havryliuk;Dmytrivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;a.havryliuk1@ukma.edu.ua;+380501234718;2005-04-16;21
st20240205;Sofiia;Honcharova;Viktorivna;Female;2;2024-09-01;1;f002;sp006;CONTRACT;ACTIVE;s.honcharova@ukma.edu.ua;+380501234743;2006-08-20;19
st20230198;Kseniia;Babenko;Serhiivna;Female;3;2023-09-01;1;f002;sp006;BUDGET;ACTIVE;k.babenko@ukma.edu.ua;+380501235652;2004-10-26;21
st20230199;Anton;Babenko;Arturovych;Male;3;2023-09-01;1;f002;sp006;BUDGET;ACTIVE;a.babenko5@ukma.edu.ua;+380501235674;2004-09-08;21
st20230200;Rostyslav;Boiko;Vitaliiovych;Male;3;2023-09-01;1;f002;sp006;BUDGET;ACTIVE;r.boiko1@ukma.edu.ua;+380501235664;2005-06-22;20
st20230201;Uliana;Boiko;Valentynivna;Female;3;2023-09-01;1;f002;sp006;CONTRACT;ACTIVE;u.boiko@ukma.edu.ua;+380501235683;2004-03-27;22
st20230202;Volodymyr;Bondar;Maksymovych;Male;3;2023-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.bondar3@ukma.edu.ua;+380501235665;2005-04-21;20
st20230203;Tymur;Bondarenko;Oleksandrovych;Male;3;2023-09-01;1;f002;sp006;CONTRACT;ACTIVE;t.bondarenko1@ukma.edu.ua;+380501235657;2004-09-19;21
st20220193;Yana;Babenko;Illivna;Female;4;2022-09-01;1;f002;sp006;BUDGET;ACTIVE;y.babenko5@ukma.edu.ua;+380501236596;2004-09-15;21
st20220194;Oleh;Boiko;Ivanovych;Male;4;2022-09-01;1;f002;sp006;BUDGET;ACTIVE;o.boiko2@ukma.edu.ua;+380501236584;2003-05-26;22
st20220195;Uliana;Boiko;Hlibivna;Female;4;2022-09-01;1;f002;sp006;BUDGET;ACTIVE;u.boiko1@ukma.edu.ua;+380501236606;2004-09-28;21
st20220196;Ivan;Boiko;Mykolaiovych;Male;4;2022-09-01;1;f002;sp006;CONTRACT;ACTIVE;i.boiko3@ukma.edu.ua;+380501236607;2003-05-21;22
st20220197;Oksana;Boiko;Yevhenivna;Female;4;2022-09-01;1;f002;sp006;CONTRACT;ACTIVE;o.boiko3@ukma.edu.ua;+380501236608;2004-06-18;21
st20220198;Yevhen;Bondar;Antonovych;Male;4;2022-09-01;1;f002;sp006;CONTRACT;ACTIVE;y.bondar4@ukma.edu.ua;+380501236573;2003-03-03;23
st20220199;Mykhailo;Bondar;Dmytrovych;Male;4;2022-09-01;1;f002;sp006;BUDGET;ACTIVE;m.bondar7@ukma.edu.ua;+380501236589;2004-10-19;21
st20220200;Vladyslav;Bondarenko;Hlibovych;Male;4;2022-09-01;1;f002;sp006;CONTRACT;ACTIVE;v.bondarenko13@ukma.edu.ua;+380501236583;2004-01-14;22
st20250217;Yakiv;Vashchenko;Tymofiiovych;Male;1;2025-09-01;2;f002;sp006;CONTRACT;ACTIVE;y.vashchenko@ukma.edu.ua;+380501234507;2006-03-22;20
st20250218;Anastasiia;Verhun;Maksymivna;Female;1;2025-09-01;2;f002;sp006;CONTRACT;ACTIVE;a.verhun@ukma.edu.ua;+380501234508;2007-12-11;18
st20250219;Arina;Herasymych;Anatoliivna;Female;1;2025-09-01;2;f002;sp006;CONTRACT;ACTIVE;a.herasymych@ukma.edu.ua;+380501234509;2006-07-07;19
st20250220;Khrystyna;Honcharuk;Volodymyrivna;Female;1;2025-09-01;2;f002;sp006;CONTRACT;ACTIVE;k.honcharuk@ukma.edu.ua;+380501234510;2007-02-28;19
st20250221;Solomiia;Hovorukha;Mykolaivna;Female;1;2025-09-01;2;f002;sp006;BUDGET;ACTIVE;s.hovorukha@ukma.edu.ua;+380501234511;2006-10-15;19
st20250222;Anastasiia;Hrecha;Ihorivna;Female;1;2025-09-01;2;f002;sp006;CONTRACT;ACTIVE;a.hrecha@ukma.edu.ua;+380501234512;2007-06-04;18
st20240206;Oleksandra;Ivanets;Yuriivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;o.ivanets@ukma.edu.ua;+380501234771;2006-12-11;19
st20240207;Daria;Ivanova;Olehivna;Female;2;2024-09-01;2;f002;sp006;BUDGET;ACTIVE;d.ivanova@ukma.edu.ua;+380501234703;2005-01-06;21
st20240208;Vitalina;Ivashchenko;Vitaliivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;v.ivashchenko@ukma.edu.ua;+380501234769;2006-10-22;19
st20240209;Mariia;Kadatska;Pavlivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;m.kadatska@ukma.edu.ua;+380501234748;2006-11-18;19
st20240210;Kateryna;Kaplonova;Borysivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;k.kaplonova@ukma.edu.ua;+380501234721;2005-06-28;20
st20240211;Mariia;Kapshuk;Oleksandrivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;m.kapshuk@ukma.edu.ua;+380501234763;2006-03-15;20
st20240212;Yevheniia;Katsii;Andriivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;y.katsii@ukma.edu.ua;+380501234744;2005-08-08;20
st20240213;Oleksandra;Khavrych;Petrivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;o.khavrych@ukma.edu.ua;+380501234719;2006-03-27;20
st20240214;Anastasiia;Khlan;Oleksandrivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;a.khlan@ukma.edu.ua;+380501234725;2005-12-14;20
st20240215;Diana;Korenchuk;Bohdanivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;d.korenchuk@ukma.edu.ua;+380501234759;2005-10-07;20
st20240216;Veronika;Korzhuk;Volodymyrivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;v.korzhuk@ukma.edu.ua;+380501234724;2006-05-04;19
st20240217;Karyna;Koshchei;Oleksandrivna;Female;2;2024-09-01;2;f002;sp006;CONTRACT;ACTIVE;k.koshchei@ukma.edu.ua;+380501234739;2005-12-20;20
st20240218;Anastasiia;Kotova;Andriivna;Female;2;2024-09-01;2;f002;sp006;BUDGET;ACTIVE;a.kotova@ukma.edu.ua;+380501234713;2006-01-07;20
st20240219;Sofiia;Kovalenko;Pavlivna;Female;2;2024-09-01;2;f002;sp006;BUDGET;ACTIVE;s.kovalenko@ukma.edu.ua;+380501234704;2006-11-27;19
st20230204;Khrystyna;Bondarenko;Yevhenivna;Female;3;2023-09-01;2;f002;sp006;CONTRACT;ACTIVE;k.bondarenko@ukma.edu.ua;+380501235669;2005-12-03;20
st20230205;Vladyslav;Dmytrenko;Stepanovych;Male;3;2023-09-01;2;f002;sp006;BUDGET;ACTIVE;v.dmytrenko2@ukma.edu.ua;+380501235660;2005-03-19;21
st20230206;Iryna;Dmytrenko;Yevhenivna;Female;3;2023-09-01;2;f002;sp006;CONTRACT;ACTIVE;i.dmytrenko2@ukma.edu.ua;+380501235661;2004-12-10;21
st20230207;Vasyl;Dmytrenko;Denysovych;Male;3;2023-09-01;2;f002;sp006;BUDGET;ACTIVE;v.dmytrenko3@ukma.edu.ua;+380501235679;2005-03-03;21
st20230208;Anna;Dmytrenko;Tymurivna;Female;3;2023-09-01;2;f002;sp006;CONTRACT;ACTIVE;a.dmytrenko4@ukma.edu.ua;+380501235680;2004-10-17;21
st20230209;Nataliia;Havryliuk;Tymurivna;Female;3;2023-09-01;2;f002;sp006;CONTRACT;ACTIVE;n.havryliuk1@ukma.edu.ua;+380501235658;2005-01-21;21
st20220201;Denys;Bondarenko;Antonovych;Male;4;2022-09-01;2;f002;sp006;CONTRACT;ACTIVE;d.bondarenko@ukma.edu.ua;+380501236592;2004-02-10;22
st20220202;Oksana;Dmytrenko;Oleksandrivna;Female;4;2022-09-01;2;f002;sp006;CONTRACT;ACTIVE;o.dmytrenko4@ukma.edu.ua;+380501236577;2003-09-02;22
st20220203;Nataliia;Dmytrenko;Rostyslavivna;Female;4;2022-09-01;2;f002;sp006;CONTRACT;ACTIVE;n.dmytrenko1@ukma.edu.ua;+380501236590;2004-01-02;22
st20220204;Valentyn;Havryliuk;Yevhenovych;Male;4;2022-09-01;2;f002;sp006;BUDGET;ACTIVE;v.havryliuk5@ukma.edu.ua;+380501236581;2004-01-26;22
st20220205;Roman;Hrytsenko;Valentynovych;Male;4;2022-09-01;2;f002;sp006;CONTRACT;ACTIVE;r.hrytsenko1@ukma.edu.ua;+380501236566;2003-10-26;22
st20220206;Bozhena;Hrytsenko;Kyrylivna;Female;4;2022-09-01;2;f002;sp006;CONTRACT;ACTIVE;b.hrytsenko1@ukma.edu.ua;+380501236580;2004-03-01;22
st20220207;Yuliia;Hrytsenko;Hlibivna;Female;4;2022-09-01;2;f002;sp006;CONTRACT;ACTIVE;y.hrytsenko4@ukma.edu.ua;+380501236600;2004-05-12;21
st20220208;Ivan;Ivanenko;Andriiovych;Male;4;2022-09-01;2;f002;sp006;BUDGET;ACTIVE;i.ivanenko5@ukma.edu.ua;+380501236585;2004-05-01;21
st20250223;Taisiia;Hryniv;Oleksandrivna;Female;1;2025-09-01;3;f002;sp006;CONTRACT;ACTIVE;t.hryniv@ukma.edu.ua;+380501234513;2006-01-20;20
st20250224;Kira;Dakhnenko;Serhiivna;Female;1;2025-09-01;3;f002;sp006;CONTRACT;ACTIVE;k.dakhnenko@ukma.edu.ua;+380501234514;2007-09-12;18
st20250225;Sofiia;Davyhora;Vitaliivna;Female;1;2025-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.davyhora@ukma.edu.ua;+380501234515;2006-08-08;19
st20250226;Valeriia;Dobrodniak;Anatoliivna;Female;1;2025-09-01;3;f002;sp006;CONTRACT;ACTIVE;v.dobrodniak@ukma.edu.ua;+380501234516;2007-04-01;19
st20250227;Yevheniia;Dmukhovska;Eduardivna;Female;1;2025-09-01;3;f002;sp006;CONTRACT;ACTIVE;y.dmukhovska@ukma.edu.ua;+380501234517;2006-12-25;19
st20250228;Roman;Zhitynskyi;Ihorovych;Male;1;2025-09-01;3;f002;sp006;BUDGET;ACTIVE;r.zhitynskyi@ukma.edu.ua;+380501234518;2007-11-18;18
st20250229;Sofiia;Zadorozhna;Viacheslavivna;Female;1;2025-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.zadorozhna@ukma.edu.ua;+380501234519;2006-05-09;19
st20240220;Sofiia;Kovryha;Tarasivna;Female;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;s.kovryha@ukma.edu.ua;+380501234708;2005-07-12;20
st20240221;Anastasiia;Kozlitina;Andriivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;a.kozlitina@ukma.edu.ua;+380501234749;2005-04-13;21
st20240222;Mylana;Kravets;Antonivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;m.kravets@ukma.edu.ua;+380501234722;2005-07-23;20
st20240223;Sofiia;Kushneruk;Oleksandrivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.kushneruk@ukma.edu.ua;+380501234730;2006-03-04;20
st20240224;Anhelina;Kushnir;Oleksiivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;a.kushnir@ukma.edu.ua;+380501234729;2006-06-23;19
st20240225;Sofiia;Lipukhina;Antonivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.lipukhina@ukma.edu.ua;+380501234751;2007-01-05;19
st20240226;Olesia;Lishenko;Dmytrivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;o.lishenko@ukma.edu.ua;+380501234753;2006-06-05;19
st20240227;Tetiana;Lonska;Serhiivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;t.lonska@ukma.edu.ua;+380501234720;2006-12-15;19
st20240228;Albina;Lutfullina;Vitaliivna;Female;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;a.lutfullina@ukma.edu.ua;+380501234705;2005-12-17;20
st20240229;Pavlo;Makarenko;Yuriiovych;Male;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;p.makarenko@ukma.edu.ua;+380501234736;2005-04-02;21
st20240230;Viktoriia;Matusevych;Tarasivna;Female;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;v.matusevych@ukma.edu.ua;+380501234693;2006-03-14;20
st20240231;Kateryna;Mintianska;Yaroslavivna;Female;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;k.mintianska@ukma.edu.ua;+380501234707;2006-04-13;20
st20240232;Anastasiia;Morhun;Mykolaivna;Female;2;2024-09-01;3;f002;sp006;BUDGET;ACTIVE;a.morhun@ukma.edu.ua;+380501234701;2006-08-02;19
st20240233;Svitlana;Mozalevska;Oleksandrivna;Female;2;2024-09-01;3;f002;sp006;CONTRACT;ACTIVE;s.mozalevska@ukma.edu.ua;+380501234735;2006-03-10;20
