id;name;surname;patronymic;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20240885;Halyna;Tkachuk;Valentynivna;2;2024-09-01;6;f006;sp024;CONTRACT;ACTIVE;h.tkachuk@ukma.edu.ua;+380501235354;2006-05-06;19
st20240886;Veronika;Tkachuk;Tarasivna;2;2024-09-01;6;f006;sp024;BUDGET;ACTIVE;v.tkachuk@ukma.edu.ua;+380501235367;2005-02-16;21
st20240887;Denys;Vlasenko;Oleksandrovych;2;2024-09-01;6;f006;sp024;BUDGET;ACTIVE;d.vlasenko1@ukma.edu.ua;+380501235364;2006-09-18;19


st20240888;Valeriia;Boiko;Arturivna;2;2024-09-01;1;f006;sp025;BUDGET;ACTIVE;v.boiko4@ukma.edu.ua;+380501235388;2005-04-24;21
st20240889;Vira;Boiko;Mykhailivna;2;2024-09-01;1;f006;sp025;BUDGET;ACTIVE;v.boiko5@ukma.edu.ua;+380501235399;2006-03-02;20
st20240890;Anton;Bondar;Illich;2;2024-09-01;1;f006;sp025;CONTRACT;ACTIVE;a.bondar5@ukma.edu.ua;+380501235409;2005-08-20;20
st20240891;Iryna;Bondarenko;Yuriivna;2;2024-09-01;1;f006;sp025;CONTRACT;ACTIVE;i.bondarenko@ukma.edu.ua;+380501235407;2006-05-03;19
st20240892;Veronika;Bondarenko;Valentynivna;2;2024-09-01;1;f006;sp025;BUDGET;ACTIVE;v.bondarenko5@ukma.edu.ua;+380501235417;2005-08-03;20
st20240893;Yana;Bondarenko;Stepanivna;2;2024-09-01;1;f006;sp025;CONTRACT;ACTIVE;y.bondarenko3@ukma.edu.ua;+380501235424;2005-07-09;20
st20240894;Tymur;Havryliuk;Kyrylovych;2;2024-09-01;1;f006;sp025;CONTRACT;ACTIVE;t.havryliuk5@ukma.edu.ua;+380501235426;2006-01-14;20
st20240895;Tetiana;Honcharenko;Volodymyrivna;2;2024-09-01;2;f006;sp025;CONTRACT;ACTIVE;t.honcharenko1@ukma.edu.ua;+380501235403;2005-04-04;21
st20240896;Viktor;Ivanenko;Romanovych;2;2024-09-01;2;f006;sp025;BUDGET;ACTIVE;v.ivanenko5@ukma.edu.ua;+380501235397;2006-07-09;19
st20240897;Bozhena;Ivanenko;Vitaliivna;2;2024-09-01;2;f006;sp025;CONTRACT;ACTIVE;b.ivanenko@ukma.edu.ua;+380501235398;2006-08-13;19
st20240898;Viktoriia;Karpenko;Yuriivna;2;2024-09-01;2;f006;sp025;BUDGET;ACTIVE;v.karpenko2@ukma.edu.ua;+380501235391;2006-05-17;19
st20240899;Oleksandr;Khomenko;Antonovych;2;2024-09-01;2;f006;sp025;BUDGET;ACTIVE;o.khomenko1@ukma.edu.ua;+380501235396;2006-05-25;19
st20240900;Yurii;Khomenko;Rostyslavovych;2;2024-09-01;2;f006;sp025;CONTRACT;ACTIVE;y.khomenko1@ukma.edu.ua;+380501235422;2006-08-18;19
st20240901;Serhii;Koval;Valentynovych;2;2024-09-01;2;f006;sp025;CONTRACT;ACTIVE;s.koval1@ukma.edu.ua;+380501235410;2006-08-25;19
st20240902;Valeriia;Koval;Hlibivna;2;2024-09-01;3;f006;sp025;BUDGET;ACTIVE;v.koval2@ukma.edu.ua;+380501235413;2006-05-02;19
st20240903;Andrii;Kovalenko;Olehovych;2;2024-09-01;3;f006;sp025;BUDGET;ACTIVE;a.kovalenko5@ukma.edu.ua;+380501235408;2006-02-14;20
st20240904;Taras;Kravchenko;Rostyslavovych;2;2024-09-01;3;f006;sp025;CONTRACT;ACTIVE;t.kravchenko1@ukma.edu.ua;+380501235389;2006-04-20;20
st20240905;Olena;Kravchenko;Yuriivna;2;2024-09-01;3;f006;sp025;CONTRACT;ACTIVE;o.kravchenko3@ukma.edu.ua;+380501235421;2006-02-23;20
st20240906;Ihor;Lysenko;Ivanovych;2;2024-09-01;3;f006;sp025;BUDGET;ACTIVE;i.lysenko2@ukma.edu.ua;+380501235394;2006-05-12;19
st20240907;Dmytro;Lysenko;Hlibovych;2;2024-09-01;3;f006;sp025;CONTRACT;ACTIVE;d.lysenko@ukma.edu.ua;+380501235423;2005-03-20;21
st20240908;Mariia;Marchenko;Serhiivna;2;2024-09-01;3;f006;sp025;CONTRACT;ACTIVE;m.marchenko1@ukma.edu.ua;+380501235390;2005-01-28;21
st20240909;Anhelina;Marchenko;Valentynivna;2;2024-09-01;4;f006;sp025;CONTRACT;ACTIVE;a.marchenko3@ukma.edu.ua;+380501235400;2006-03-28;20
st20240910;Kateryna;Melnyk;Ivanivna;2;2024-09-01;4;f006;sp025;CONTRACT;ACTIVE;k.melnyk2@ukma.edu.ua;+380501235392;2005-08-19;20
st20240911;Nadiia;Melnyk;Mykolaivna;2;2024-09-01;4;f006;sp025;BUDGET;ACTIVE;n.melnyk@ukma.edu.ua;+380501235402;2006-10-09;19
st20240912;Daria;Melnyk;Illivna;2;2024-09-01;4;f006;sp025;CONTRACT;ACTIVE;d.melnyk1@ukma.edu.ua;+380501235419;2006-01-25;20
st20240913;Mykhailo;Oliinyk;Antonovych;2;2024-09-01;4;f006;sp025;CONTRACT;ACTIVE;m.oliinyk2@ukma.edu.ua;+380501235425;2006-01-02;20
st20240914;Anhelina;Petrenko;Stepanivna;2;2024-09-01;4;f006;sp025;CONTRACT;ACTIVE;a.petrenko3@ukma.edu.ua;+380501235420;2006-02-09;20
st20240915;Kseniia;Polishchuk;Dmytrivna;2;2024-09-01;4;f006;sp025;BUDGET;ACTIVE;k.polishchuk1@ukma.edu.ua;+380501235412;2006-08-24;19
st20240916;Pavlo;Radchenko;Mykolaiovych;2;2024-09-01;5;f006;sp025;CONTRACT;ACTIVE;p.radchenko@ukma.edu.ua;+380501235393;2005-10-07;20
st20240917;Tymur;Rudenko;Antonovych;2;2024-09-01;5;f006;sp025;BUDGET;ACTIVE;t.rudenko@ukma.edu.ua;+380501235418;2005-02-02;21
st20240918;Nataliia;Savchenko;Kyrylivna;2;2024-09-01;5;f006;sp025;BUDGET;ACTIVE;n.savchenko@ukma.edu.ua;+380501235395;2005-02-21;21
st20240919;Alisa;Savchenko;Oleksandrivna;2;2024-09-01;5;f006;sp025;CONTRACT;ACTIVE;a.savchenko6@ukma.edu.ua;+380501235405;2006-10-01;19
st20240920;Bozhena;Sydorenko;Vladyslavivna;2;2024-09-01;5;f006;sp025;CONTRACT;ACTIVE;b.sydorenko1@ukma.edu.ua;+380501235401;2006-09-06;19
st20240921;Taras;Sydorenko;Mykhailovych;2;2024-09-01;5;f006;sp025;BUDGET;ACTIVE;t.sydorenko@ukma.edu.ua;+380501235404;2006-02-26;20
st20240922;Vitalii;Sydorenko;Oleksandrovych;2;2024-09-01;5;f006;sp025;CONTRACT;ACTIVE;v.sydorenko5@ukma.edu.ua;+380501235406;2005-03-09;21
st20240923;Alina;Sydorenko;Mykolaivna;2;2024-09-01;6;f006;sp025;CONTRACT;ACTIVE;a.sydorenko4@ukma.edu.ua;+380501235414;2006-11-13;19
st20240924;Nazar;Sydorenko;Mykhailovych;2;2024-09-01;6;f006;sp025;CONTRACT;ACTIVE;n.sydorenko1@ukma.edu.ua;+380501235415;2005-12-03;20
st20240925;Vasyl;Vlasenko;Yuriiovych;2;2024-09-01;6;f006;sp025;CONTRACT;ACTIVE;v.vlasenko5@ukma.edu.ua;+380501235411;2006-02-10;20
st20240926;Svitlana;Vlasenko;Artemivna;2;2024-09-01;6;f006;sp025;CONTRACT;ACTIVE;s.vlasenko1@ukma.edu.ua;+380501235416;2005-10-19;20




















st20230001;Pavlo;Babenko;Tymurovych;3;2023-09-01;1;f001;sp001;CONTRACT;ACTIVE;p.babenko1@ukma.edu.ua;+380501235446;2004-09-16;21
st20230002;Roman;Babenko;Ivanovych;3;2023-09-01;1;f001;sp001;CONTRACT;ACTIVE;r.babenko1@ukma.edu.ua;+380501235451;2005-06-14;20
st20230003;Kyrylo;Babenko;Tymurovych;3;2023-09-01;1;f001;sp001;CONTRACT;ACTIVE;k.babenko2@ukma.edu.ua;+380501235462;2004-03-16;22
st20230004;Kateryna;Boiko;Hlibivna;3;2023-09-01;1;f001;sp001;CONTRACT;ACTIVE;k.boiko2@ukma.edu.ua;+380501235441;2005-12-13;20
st20230005;Halyna;Boiko;Hlibivna;3;2023-09-01;1;f001;sp001;CONTRACT;ACTIVE;h.boiko1@ukma.edu.ua;+380501235453;2004-11-21;21
st20230006;Rostyslav;Boiko;Yevhenovych;3;2023-09-01;1;f001;sp001;CONTRACT;ACTIVE;r.boiko@ukma.edu.ua;+380501235460;2005-11-27;20
st20230007;Kseniia;Dmytrenko;Romanivna;3;2023-09-01;1;f001;sp001;BUDGET;ACTIVE;k.dmytrenko@ukma.edu.ua;+380501235435;2005-11-28;20
st20230008;Denys;Dmytrenko;Tarasovych;3;2023-09-01;2;f001;sp001;CONTRACT;ACTIVE;d.dmytrenko1@ukma.edu.ua;+380501235456;2004-01-01;22
st20230009;Alina;Hrytsenko;Olehivna;3;2023-09-01;2;f001;sp001;BUDGET;ACTIVE;a.hrytsenko1@ukma.edu.ua;+380501235428;2004-07-15;21
st20230010;Oleksandr;Hrytsenko;Romanovych;3;2023-09-01;2;f001;sp001;CONTRACT;ACTIVE;o.hrytsenko1@ukma.edu.ua;+380501235443;2005-06-06;20
st20230011;Illia;Karpenko;Artemovych;3;2023-09-01;2;f001;sp001;BUDGET;ACTIVE;i.karpenko2@ukma.edu.ua;+380501235431;2004-01-06;22
st20230012;Dmytro;Karpenko;Ivanovych;3;2023-09-01;2;f001;sp001;CONTRACT;ACTIVE;d.karpenko2@ukma.edu.ua;+380501235450;2004-05-22;21
st20230013;Volodymyr;Koval;Artemovych;3;2023-09-01;2;f001;sp001;CONTRACT;ACTIVE;v.koval3@ukma.edu.ua;+380501235432;2005-11-07;20
st20230014;Yuliia;Koval;Andriivna;3;2023-09-01;2;f001;sp001;CONTRACT;ACTIVE;y.koval2@ukma.edu.ua;+380501235459;2004-09-15;21
st20230015;Serhii;Kravchenko;Kyrylovych;3;2023-09-01;3;f001;sp001;BUDGET;ACTIVE;s.kravchenko1@ukma.edu.ua;+380501235448;2005-03-17;21
st20230016;Oksana;Lysenko;Romanivna;3;2023-09-01;3;f001;sp001;CONTRACT;ACTIVE;o.lysenko2@ukma.edu.ua;+380501235434;2005-07-27;20
st20230017;Kyrylo;Lysenko;Tarasovych;3;2023-09-01;3;f001;sp001;BUDGET;ACTIVE;k.lysenko1@ukma.edu.ua;+380501235447;2005-12-02;20
st20230018;Maksym;Lysenko;Rostyslavovych;3;2023-09-01;3;f001;sp001;CONTRACT;ACTIVE;m.lysenko1@ukma.edu.ua;+380501235454;2004-10-27;21
st20230019;Kyrylo;Marchenko;Andriiovych;3;2023-09-01;3;f001;sp001;BUDGET;ACTIVE;k.marchenko3@ukma.edu.ua;+380501235445;2004-02-16;22
st20230020;Kseniia;Marchenko;Oleksandrivna;3;2023-09-01;3;f001;sp001;CONTRACT;ACTIVE;k.marchenko4@ukma.edu.ua;+380501235458;2004-06-20;21
st20230021;Serhii;Melnyk;Ivanovych;3;2023-09-01;3;f001;sp001;CONTRACT;ACTIVE;s.melnyk@ukma.edu.ua;+380501235427;2004-04-08;22
st20230022;Iryna;Melnyk;Vitaliivna;3;2023-09-01;4;f001;sp001;BUDGET;ACTIVE;i.melnyk3@ukma.edu.ua;+380501235449;2004-07-01;21
st20230023;Polina;Melnyk;Mykolaivna;3;2023-09-01;4;f001;sp001;CONTRACT;ACTIVE;p.melnyk1@ukma.edu.ua;+380501235452;2005-01-09;21
st20230024;Hlib;Melnyk;Illich;3;2023-09-01;4;f001;sp001;BUDGET;ACTIVE;h.melnyk1@ukma.edu.ua;+380501235457;2004-07-19;21
st20230025;Vasyl;Moroz;Mykhailovych;3;2023-09-01;4;f001;sp001;CONTRACT;ACTIVE;v.moroz2@ukma.edu.ua;+380501235463;2004-06-20;21
st20230026;Olena;Oliinyk;Maksymivna;3;2023-09-01;4;f001;sp001;CONTRACT;ACTIVE;o.oliinyk2@ukma.edu.ua;+380501235465;2004-02-14;22
st20230027;Yevhen;Panchenko;Valentynovych;3;2023-09-01;4;f001;sp001;CONTRACT;ACTIVE;y.panchenko1@ukma.edu.ua;+380501235444;2004-07-08;21
st20230028;Tetiana;Petrenko;Arturivna;3;2023-09-01;4;f001;sp001;CONTRACT;ACTIVE;t.petrenko1@ukma.edu.ua;+380501235436;2005-01-16;21
st20230029;Oksana;Petrenko;Vitaliivna;3;2023-09-01;5;f001;sp001;BUDGET;ACTIVE;o.petrenko1@ukma.edu.ua;+380501235442;2005-12-18;20
st20230030;Denys;Radchenko;Oleksandrovych;3;2023-09-01;5;f001;sp001;BUDGET;ACTIVE;d.radchenko1@ukma.edu.ua;+380501235438;2004-12-22;21
st20230031;Maksym;Radchenko;Artemovych;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;m.radchenko1@ukma.edu.ua;+380501235439;2004-06-03;21
st20230032;Yana;Savchenko;Yuriivna;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;y.savchenko2@ukma.edu.ua;+380501235429;2005-04-15;21
st20230033;Kateryna;Savchenko;Kyrylivna;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;k.savchenko@ukma.edu.ua;+380501235461;2005-01-15;21
st20230034;Oleksandr;Savchenko;Artemovych;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;o.savchenko1@ukma.edu.ua;+380501235464;2005-03-10;21
st20230035;Mykhailo;Shevchenko;Vitaliiovych;3;2023-09-01;5;f001;sp001;CONTRACT;ACTIVE;m.shevchenko@ukma.edu.ua;+380501235440;2005-05-19;20
st20230036;Oleh;Sydorenko;Hlibovych;3;2023-09-01;6;f001;sp001;CONTRACT;ACTIVE;o.sydorenko2@ukma.edu.ua;+380501235430;2004-03-02;22
st20230037;Kseniia;Sydorenko;Serhiivna;3;2023-09-01;6;f001;sp001;BUDGET;ACTIVE;k.sydorenko@ukma.edu.ua;+380501235455;2005-09-06;20
st20230038;Diana;Taran;Valentynivna;3;2023-09-01;6;f001;sp001;BUDGET;ACTIVE;d.taran1@ukma.edu.ua;+380501235433;2005-09-15;20
st20230039;Volodymyr;Vlasenko;Kyrylovych;3;2023-09-01;6;f001;sp001;CONTRACT;ACTIVE;v.vlasenko6@ukma.edu.ua;+380501235437;2005-05-01;20


st20230040;Mariia;Babenko;Ivanivna;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;m.babenko1@ukma.edu.ua;+380501235477;2005-01-20;21
st20230041;Kateryna;Babenko;Illivna;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;k.babenko3@ukma.edu.ua;+380501235489;2005-06-24;20
st20230042;Polina;Babenko;Antonivna;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;p.babenko2@ukma.edu.ua;+380501235490;2005-01-01;21
st20230043;Dmytro;Boiko;Denysovych;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;d.boiko1@ukma.edu.ua;+380501235468;2004-03-26;22
st20230044;Polina;Bondar;Illivna;3;2023-09-01;1;f001;sp002;BUDGET;ACTIVE;p.bondar1@ukma.edu.ua;+380501235495;2005-08-10;20
st20230045;Anna;Bondarenko;Antonivna;3;2023-09-01;1;f001;sp002;CONTRACT;ACTIVE;a.bondarenko2@ukma.edu.ua;+380501235471;2005-11-18;20
st20230046;Nadiia;Havryliuk;Tarasivna;3;2023-09-01;1;f001;sp002;BUDGET;ACTIVE;n.havryliuk1@ukma.edu.ua;+380501235476;2005-09-15;20
st20230047;Artem;Honcharenko;Hlibovych;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;a.honcharenko3@ukma.edu.ua;+380501235473;2004-11-03;21
st20230048;Sofiia;Honcharenko;Vitaliivna;3;2023-09-01;2;f001;sp002;BUDGET;ACTIVE;s.honcharenko2@ukma.edu.ua;+380501235478;2005-03-13;21
st20230049;Mykola;Honcharenko;Volodymyrovych;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;m.honcharenko2@ukma.edu.ua;+380501235504;2005-05-15;20
st20230050;Liubov;Hrytsenko;Antonivna;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;l.hrytsenko@ukma.edu.ua;+380501235466;2005-08-13;20
st20230051;Halyna;Ivanenko;Oleksandrivna;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;h.ivanenko@ukma.edu.ua;+380501235499;2005-12-13;20
st20230052;Diana;Khomenko;Serhiivna;3;2023-09-01;2;f001;sp002;BUDGET;ACTIVE;d.khomenko@ukma.edu.ua;+380501235470;2005-03-22;21
st20230053;Illia;Koval;Oleksandrovych;3;2023-09-01;2;f001;sp002;CONTRACT;ACTIVE;i.koval3@ukma.edu.ua;+380501235475;2005-02-08;21
st20230054;Oksana;Kovalenko;Tarasivna;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;o.kovalenko3@ukma.edu.ua;+380501235492;2005-01-23;21
st20230055;Denys;Kravchenko;Dmytrovych;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;d.kravchenko3@ukma.edu.ua;+380501235497;2005-12-22;20
st20230056;Vladyslav;Marchenko;Oleksandrovych;3;2023-09-01;3;f001;sp002;CONTRACT;ACTIVE;v.marchenko6@ukma.edu.ua;+380501235494;2005-12-14;20
st20230057;Tetiana;Melnyk;Hlibivna;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;t.melnyk4@ukma.edu.ua;+380501235481;2004-06-07;21
st20230058;Iryna;Moroz;Hlibivna;3;2023-09-01;3;f001;sp002;BUDGET;ACTIVE;i.moroz2@ukma.edu.ua;+380501235479;2004-08-25;21
st20230059;Artur;Moroz;Kyrylovych;3;2023-09-01;3;f001;sp002;CONTRACT;ACTIVE;a.moroz4@ukma.edu.ua;+380501235480;2004-06-15;21
st20230060;Taras;Panchenko;Mykolaiovych;3;2023-09-01;3;f001;sp002;CONTRACT;ACTIVE;t.panchenko1@ukma.edu.ua;+380501235486;2004-09-01;21
st20230061;Veronika;Petrenko;Olehivna;3;2023-09-01;4;f001;sp002;BUDGET;ACTIVE;v.petrenko2@ukma.edu.ua;+380501235493;2005-02-02;21
st20230062;Denys;Petrenko;Denysovych;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;d.petrenko@ukma.edu.ua;+380501235500;2004-04-23;22
st20230063;Vladyslav;Petrenko;Oleksandrovych;3;2023-09-01;4;f001;sp002;BUDGET;ACTIVE;v.petrenko3@ukma.edu.ua;+380501235501;2004-12-21;21
st20230064;Svitlana;Petrenko;Olehivna;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;s.petrenko1@ukma.edu.ua;+380501235502;2005-01-04;21
st20230065;Hlib;Polishchuk;Bohdanovych;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;h.polishchuk1@ukma.edu.ua;+380501235484;2005-08-05;20
st20230066;Yana;Ponomarenko;Kyrylivna;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;y.ponomarenko4@ukma.edu.ua;+380501235482;2005-08-07;20
st20230067;Mykhailo;Rudenko;Stepanovych;3;2023-09-01;4;f001;sp002;CONTRACT;ACTIVE;m.rudenko5@ukma.edu.ua;+380501235487;2004-03-09;22
st20230068;Illia;Savchenko;Rostyslavovych;3;2023-09-01;5;f001;sp002;CONTRACT;ACTIVE;i.savchenko2@ukma.edu.ua;+380501235485;2004-05-28;21
st20230069;Hlib;Savchenko;Andriiovych;3;2023-09-01;5;f001;sp002;CONTRACT;ACTIVE;h.savchenko@ukma.edu.ua;+380501235491;2004-07-23;21
st20230070;Liubov;Sydorenko;Illivna;3;2023-09-01;5;f001;sp002;CONTRACT;ACTIVE;l.sydorenko2@ukma.edu.ua;+380501235472;2005-09-12;20
st20230071;Vasyl;Taran;Stepanovych;3;2023-09-01;5;f001;sp002;CONTRACT;ACTIVE;v.taran2@ukma.edu.ua;+380501235483;2004-04-27;22
st20230072;Liubov;Taran;Vitaliivna;3;2023-09-01;5;f001;sp002;BUDGET;ACTIVE;l.taran@ukma.edu.ua;+380501235488;2004-12-11;21
st20230073;Kateryna;Tkachenko;Stepanivna;3;2023-09-01;5;f001;sp002;BUDGET;ACTIVE;k.tkachenko1@ukma.edu.ua;+380501235474;2005-09-22;20
st20230074;Vitalii;Tkachuk;Kyrylovych;3;2023-09-01;5;f001;sp002;BUDGET;ACTIVE;v.tkachuk1@ukma.edu.ua;+380501235467;2004-09-09;21
st20230075;Oleksandr;Tkachuk;Denysovych;3;2023-09-01;6;f001;sp002;BUDGET;ACTIVE;o.tkachuk1@ukma.edu.ua;+380501235469;2004-12-05;21
st20230076;Yevhen;Vlasenko;Andriiovych;3;2023-09-01;6;f001;sp002;CONTRACT;ACTIVE;y.vlasenko2@ukma.edu.ua;+380501235496;2005-08-09;20
st20230077;Illia;Vlasenko;Illich;3;2023-09-01;6;f001;sp002;BUDGET;ACTIVE;i.vlasenko3@ukma.edu.ua;+380501235498;2004-07-21;21
st20230078;Taras;Vlasenko;Rostyslavovych;3;2023-09-01;6;f001;sp002;BUDGET;ACTIVE;t.vlasenko1@ukma.edu.ua;+380501235503;2004-06-12;21


st20230079;Khrystyna;Boiko;Ivanivna;3;2023-09-01;1;f001;sp003;BUDGET;ACTIVE;k.boiko3@ukma.edu.ua;+380501235509;2005-09-19;20
st20230080;Maksym;Bondar;Vladyslavovych;3;2023-09-01;1;f001;sp003;BUDGET;ACTIVE;m.bondar2@ukma.edu.ua;+380501235510;2005-07-19;20
st20230081;Yuliia;Bondarenko;Mykhailivna;3;2023-09-01;1;f001;sp003;CONTRACT;ACTIVE;y.bondarenko4@ukma.edu.ua;+380501235512;2004-02-02;22
st20230082;Solomiia;Bondarenko;Denysivna;3;2023-09-01;1;f001;sp003;CONTRACT;ACTIVE;s.bondarenko1@ukma.edu.ua;+380501235531;2004-02-06;22
st20230083;Valeriia;Dmytrenko;Illivna;3;2023-09-01;1;f001;sp003;CONTRACT;ACTIVE;v.dmytrenko3@ukma.edu.ua;+380501235505;2005-10-18;20
st20230084;Dmytro;Havryliuk;Antonovych;3;2023-09-01;1;f001;sp003;CONTRACT;ACTIVE;d.havryliuk@ukma.edu.ua;+380501235547;2005-05-25;20
st20230085;Anna;Honcharenko;Bohdanivna;3;2023-09-01;1;f001;sp003;CONTRACT;ACTIVE;a.honcharenko4@ukma.edu.ua;+380501235535;2004-11-13;21
st20230086;Vira;Honcharenko;Maksymivna;3;2023-09-01;1;f001;sp003;CONTRACT;ACTIVE;v.honcharenko4@ukma.edu.ua;+380501235536;2004-12-23;21
st20230087;Uliana;Hrytsenko;Tarasivna;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;u.hrytsenko1@ukma.edu.ua;+380501235543;2004-11-06;21
st20230088;Yuliia;Ivanenko;Romanivna;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;y.ivanenko1@ukma.edu.ua;+380501235523;2004-12-28;21
st20230089;Sofiia;Ivanenko;Kyrylivna;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;s.ivanenko3@ukma.edu.ua;+380501235525;2004-08-26;21
st20230090;Yelyzaveta;Ivanenko;Mykhailivna;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;y.ivanenko2@ukma.edu.ua;+380501235542;2004-03-13;22
st20230091;Valeriia;Koval;Vitaliivna;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;v.koval4@ukma.edu.ua;+380501235537;2004-02-21;22
st20230092;Oleh;Kovalenko;Tarasovych;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;o.kovalenko4@ukma.edu.ua;+380501235519;2005-03-17;21
st20230093;Rostyslav;Kravchenko;Vitaliiovych;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;r.kravchenko3@ukma.edu.ua;+380501235508;2005-08-05;20
st20230094;Bohdan;Kravchenko;Yevhenovych;3;2023-09-01;2;f001;sp003;CONTRACT;ACTIVE;b.kravchenko1@ukma.edu.ua;+380501235518;2004-03-08;22
st20230095;Oleh;Lysenko;Yevhenovych;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;o.lysenko3@ukma.edu.ua;+380501235520;2005-03-10;21
st20230096;Tymur;Lysenko;Denysovych;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;t.lysenko2@ukma.edu.ua;+380501235524;2004-05-10;21
st20230097;Yelyzaveta;Lysenko;Bohdanivna;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;y.lysenko3@ukma.edu.ua;+380501235545;2005-03-06;21
st20230098;Diana;Marchenko;Maksymivna;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;d.marchenko@ukma.edu.ua;+380501235515;2005-11-09;20
st20230099;Oksana;Marchenko;Olehivna;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;o.marchenko@ukma.edu.ua;+380501235530;2005-02-17;21
st20230100;Kateryna;Marchenko;Olehivna;3;2023-09-01;3;f001;sp003;BUDGET;ACTIVE;k.marchenko5@ukma.edu.ua;+380501235546;2004-10-28;21
st20230101;Olena;Melnyk;Tymurivna;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;o.melnyk1@ukma.edu.ua;+380501235538;2005-08-20;20
st20230102;Hlib;Melnyk;Rostyslavovych;3;2023-09-01;3;f001;sp003;CONTRACT;ACTIVE;h.melnyk2@ukma.edu.ua;+380501235544;2004-12-11;21
st20230103;Ihor;Moroz;Tarasovych;3;2023-09-01;4;f001;sp003;CONTRACT;ACTIVE;i.moroz3@ukma.edu.ua;+380501235529;2004-10-18;21
st20230104;Zlata;Panchenko;Mykhailivna;3;2023-09-01;4;f001;sp003;BUDGET;ACTIVE;z.panchenko@ukma.edu.ua;+380501235541;2005-03-23;21
st20230105;Denys;Petrenko;Tarasovych;3;2023-09-01;4;f001;sp003;BUDGET;ACTIVE;d.petrenko1@ukma.edu.ua;+380501235517;2004-10-23;21
st20230106;Rostyslav;Polishchuk;Denysovych;3;2023-09-01;4;f001;sp003;CONTRACT;ACTIVE;r.polishchuk1@ukma.edu.ua;+380501235511;2005-11-15;20
st20230107;Hlib;Polishchuk;Romanovych;3;2023-09-01;4;f001;sp003;CONTRACT;ACTIVE;h.polishchuk2@ukma.edu.ua;+380501235514;2004-03-01;22
st20230108;Anastasiia;Ponomarenko;Vladyslavivna;3;2023-09-01;4;f001;sp003;CONTRACT;ACTIVE;a.ponomarenko4@ukma.edu.ua;+380501235526;2005-09-25;20
st20230109;Diana;Radchenko;Serhiivna;3;2023-09-01;4;f001;sp003;BUDGET;ACTIVE;d.radchenko2@ukma.edu.ua;+380501235540;2005-11-21;20
st20230110;Oleksandr;Rudenko;Ivanovych;3;2023-09-01;4;f001;sp003;BUDGET;ACTIVE;o.rudenko1@ukma.edu.ua;+380501235534;2005-11-20;20
st20230111;Oleksandr;Rudenko;Ivanovych;3;2023-09-01;5;f001;sp003;CONTRACT;ACTIVE;o.rudenko2@ukma.edu.ua;+380501235548;2005-06-12;20
st20230112;Rostyslav;Savchenko;Mykhailovych;3;2023-09-01;5;f001;sp003;CONTRACT;ACTIVE;r.savchenko@ukma.edu.ua;+380501235522;2005-02-14;21
st20230113;Anhelina;Savchenko;Antonivna;3;2023-09-01;5;f001;sp003;CONTRACT;ACTIVE;a.savchenko7@ukma.edu.ua;+380501235527;2005-04-26;21
st20230114;Polina;Savchenko;Serhiivna;3;2023-09-01;5;f001;sp003;CONTRACT;ACTIVE;p.savchenko@ukma.edu.ua;+380501235532;2004-06-08;21
st20230115;Yana;Shevchuk;Andriivna;3;2023-09-01;5;f001;sp003;CONTRACT;ACTIVE;y.shevchuk2@ukma.edu.ua;+380501235507;2005-11-09;20
